受渡日,時刻コード,システムプライス(円/kWh),Hokkaido,Tohoku,Tokyo,Chubu,Hokuriku,Kansai,Chugoku,Shikoku,Kyushu
2024/7/15,41,13,16,16,16,16,10.82,10.82,10.82,10.82,10.82
2024/7/15,42,12.54,13.55,13.55,13.55,13.55,10.25,10.25,10.25,10.25,10.25
2024/7/15,43,12.48,16.51,16.51,16.51,16.51,10,10,10,10,10
2024/7/15,44,11.98,15.01,15.01,15.01,15.01,9.69,9.69,9.69,9.69,9.69
2024/7/15,45,11.74,14.85,14.85,14.85,14.85,9.47,9.47,9.47,9.47,9.47
2024/7/15,46,11.5,14.7,14.7,14.7,14.7,8.6,8.6,8.6,8.6,8.6
2024/7/15,47,10.87,13.29,13.29,13.29,13.29,8.5,8.5,8.5,8.5,8.5
2024/7/15,48,9.97,12.28,12.28,12.28,12.28,5.34,5.34,5.34,5.34,5.34
2024/7/16,1,10.28,11.83,11.52,11.52,11.52,9.69,9.69,9.69,9.69,9.69
2024/7/16,2,9.84,11.38,11.38,11.38,11.38,9.5,9.5,9.5,9.5,9.5
2024/7/16,3,9.61,10.18,10.18,10.18,10.18,9.29,9.29,9.29,9.29,9.29
2024/7/16,4,9.68,10.76,10.76,10.76,10.76,9.42,9.42,9.42,9.42,9.42
2024/7/16,5,9.56,10.38,10.38,10.38,10.38,8.78,8.78,8.78,8.78,8.78
2024/7/16,6,9.56,11.83,10.67,10.67,10.67,8.62,8.62,8.62,8.62,8.62
2024/7/16,7,9.61,11.83,11.35,11.35,11.35,8.77,8.77,8.77,8.77,8.77
2024/7/16,8,9.76,11.83,11.38,11.38,11.38,9.5,9.5,9.5,9.5,9.5
2024/7/16,9,9.83,11.83,11.38,11.38,11.38,9.5,9.5,9.5,9.5,9.5
2024/7/16,10,9.83,11.38,11.38,11.38,11.38,9.54,9.54,9.54,9.54,9.54
2024/7/16,11,9.87,11.33,11.33,11.33,11.33,9.74,9.74,9.74,9.74,9.74
2024/7/16,12,9.85,11.11,11.11,11.11,11.11,9.69,9.69,9.69,9.69,9.69
2024/7/16,13,9.85,11.38,11.38,11.38,11.38,9.5,9.5,9.5,9.5,9.5
2024/7/16,14,9.85,11.34,11.34,11.34,11.34,9.54,9.54,9.54,9.54,9.21
2024/7/16,15,10.09,10.19,10.19,11.71,11.71,9.69,9.69,9.69,9.69,8.97
2024/7/16,16,10.29,10,10,12.02,12.02,9.74,9.74,9.74,9.74,8.5
2024/7/16,17,11,11.52,11.52,11.52,11.28,10.22,10.22,10.22,10.22,10.22
2024/7/16,18,11.76,11.95,11.95,12.54,12.54,10.96,10.96,10.96,10.96,10.96
2024/7/16,19,12.55,11.9,11.9,15,14.11,14.11,14.11,14.11,13.27,11.76
2024/7/16,20,12.78,11.7,11.7,16.13,14.79,14.79,14.79,14.79,12.6,12.38
2024/7/16,21,11.98,10.99,10.99,12.95,12.95,12.95,12.95,12.95,11.83,11.76
2024/7/16,22,11.74,10.18,10.18,12.51,12.51,12.51,12.51,12.51,9.86,11.38
2024/7/16,23,11.77,10.18,10.18,12.57,12.57,12.57,12.57,12.57,9.81,11.38
2024/7/16,24,11.76,9.76,9.76,12.51,12.51,12.51,12.51,12.51,9.78,10
2024/7/16,25,10.82,4.58,4.58,11.71,10.96,10.96,10.96,10.96,9.62,8.9
2024/7/16,26,10.82,9,9,11.71,10.96,10.96,10.96,10.96,9.63,9.13
2024/7/16,27,11.5,11.42,11.42,12.28,12.28,12.28,12.28,12.28,9.78,11.15
2024/7/16,28,12,12.13,12.13,12.31,12.31,12.31,12.31,12.31,9.86,11.63
2024/7/16,29,12.31,20.01,12.47,12.47,12.47,12.3,12.3,12.3,11,11.92
2024/7/16,30,12.51,12.67,12.67,12.67,12.67,12.28,12.28,12.28,12.28,12.28
2024/7/16,31,12.29,12.51,12.51,12.51,12.51,12.29,12.29,12.29,10.55,12.29
2024/7/16,32,12.54,12.57,12.57,12.57,12.57,12.55,12.55,12.55,12.55,12.55
2024/7/16,33,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55,12.55
2024/7/16,34,13.6,19.47,13,13,13,13,13,13,13,13
2024/7/16,35,12.73,16,12.71,12.71,12.71,12.71,12.71,12.71,12.71,12.71
2024/7/16,36,12.72,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7
2024/7/16,37,13.39,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43
2024/7/16,38,14.03,16,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13
2024/7/16,39,13.44,19.28,13.73,13.73,13.73,13.73,13.73,13.73,13.73,13.73
2024/7/16,40,12.78,13,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93
2024/7/16,41,12.51,16.15,12.51,12.51,12.51,12.29,12.29,12.29,12.29,12.29
2024/7/16,42,12.29,17.7,12.2,12.2,12.2,12.06,12.06,12.06,12.06,12.06
2024/7/16,43,11.98,12.07,12.07,12.07,12.07,11.57,11.57,11.57,11.57,11.57
2024/7/16,44,11.87,12.28,12.28,12.28,12.28,10.96,10.96,10.96,10.96,10.96
2024/7/16,45,12.31,14.4,14.4,15.1,15.1,10.1,10.1,10.1,10.1,10.1
2024/7/16,46,11.84,13.93,13.93,15.51,15.51,9.69,9.69,9.69,9.69,9.69
2024/7/16,47,11.38,11.84,11.84,13,13,9.52,9.52,9.52,9.52,9.52
2024/7/16,48,10.82,11.74,11.74,11.74,11.74,8.49,8.49,8.49,8.49,8.49
2024/7/17,1,11.38,11.85,11.85,11.85,11.85,9.69,9.69,9.69,9.69,9.69
2024/7/17,2,10.62,11.46,11.46,11.85,11.85,9.61,9.61,9.61,9.61,9.61
2024/7/17,3,9.86,11.16,11.16,11.67,11.67,9.61,9.61,9.61,9.61,9.61
2024/7/17,4,10,9.89,9.89,11.52,11.52,9,9,9,9,9
2024/7/17,5,10.24,11.4,11.4,11.61,11.61,8.8,8.8,8.8,8.8,8.8
2024/7/17,6,10.22,11.4,11.4,11.4,11.4,8.81,8.81,8.81,8.81,8.81
2024/7/17,7,9.83,11.4,11.4,11.4,11.4,9,9,9,9,9
2024/7/17,8,9.85,11.4,11.4,11.4,11.4,9.52,9.52,9.52,9.52,9.52
2024/7/17,9,9.85,11.52,11.52,11.52,11.52,9.54,9.54,9.54,9.54,9.54
2024/7/17,10,9.9,11.5,11.5,11.5,11.5,9.69,9.69,9.69,9.69,9.69
2024/7/17,11,10.11,11.25,11.25,11.52,11.52,9.74,9.74,9.74,9.74,9.74
2024/7/17,12,10,11.05,11.05,11.61,11.61,9.73,9.73,9.73,9.73,9.73
2024/7/17,13,10.18,11.31,11.85,11.85,11.85,9.7,9.7,9.7,9.7,9.7
2024/7/17,14,10.82,11.28,11.28,12.35,12.35,9.68,9.68,9.68,9.68,9.68
2024/7/17,15,10.22,10.18,10.18,12.28,12.28,9.68,9.68,9.68,9.68,9.68
2024/7/17,16,10.78,10.18,10.18,12.28,12.28,9.92,9.92,9.92,9.71,9.92
2024/7/17,17,11.11,11.17,11.17,11.77,11.77,10.24,10.24,10.24,9.83,10.24
2024/7/17,18,11.38,11.76,11.76,12.58,12.58,10.98,10.98,10.98,9.86,7.67
2024/7/17,19,11.72,11.72,11.72,14.9,14.59,10.98,10.98,10.98,9.86,6.01
2024/7/17,20,11.73,11.73,11.73,15,14.28,11.31,11.31,11.31,9.83,5.34
2024/7/17,21,11.63,11.4,11.4,14.87,11.67,11.58,11.58,11.58,9.76,5.34
2024/7/17,22,11.42,11.44,11.44,13.67,11.49,11.49,11.49,11.49,9.63,3
2024/7/17,23,11.41,9.88,9.88,14.24,11.5,11.5,11.5,11.5,9.71,1
2024/7/17,24,11.38,6,6,14.48,10.98,10.98,10.98,10.98,9.79,1
2024/7/17,25,10.87,3,3,12.57,10.16,10.16,10.16,10.16,9.62,0.01
2024/7/17,26,10.98,10.34,10.34,12.43,9.69,9.69,9.69,9.69,9.62,0.02
2024/7/17,27,11.38,11.19,11.19,12.47,10.24,10.24,10.24,10.24,9.61,2
2024/7/17,28,11.4,11.12,11.12,12.4,11.44,10.96,10.96,10.96,9.7,4
2024/7/17,29,11.47,11.47,11.47,12.63,11.55,10.98,10.98,10.98,9.8,5.34
2024/7/17,30,11.71,11.54,11.54,13.25,13.25,11.31,11.31,11.31,9.86,5.34
2024/7/17,31,11.55,11.79,11.79,12.07,12.07,11.98,11.98,11.98,9.86,6.26
2024/7/17,32,12.29,12.42,12.42,12.42,12.42,12.42,12.42,12.42,11.64,10.26
2024/7/17,33,12.51,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.57,11.07
2024/7/17,34,13.14,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45
2024/7/17,35,13.11,13.17,13.17,13.17,13.17,13.17,13.17,13.17,13.17,13.17
2024/7/17,36,14.58,14.94,14.94,14.94,14.94,14.94,14.94,14.94,14.94,14.94
2024/7/17,37,15.13,16,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13
2024/7/17,38,17,16.42,16.42,16.42,17.34,17.34,17.34,17.34,17.34,17.34
2024/7/17,39,16,19.02,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93
2024/7/17,40,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96,14.96
2024/7/17,41,14.78,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66
2024/7/17,42,13.6,17.7,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
2024/7/17,43,12.57,12.99,12.99,12.99,12.99,12.34,12.34,12.34,12.34,12.34
2024/7/17,44,12.06,12.57,12.57,12.57,12.57,11.67,11.67,11.67,11.67,11.67
2024/7/17,45,11.81,11.81,10,13.69,13.69,10.09,10.09,10.09,10.09,10.09
2024/7/17,46,11.52,11.81,10.37,13.54,13.54,9.74,9.74,9.74,9.74,9.74
2024/7/17,47,11.25,11.81,11.81,11.85,11.85,9.74,9.74,9.74,9.74,9.74
2024/7/17,48,10.26,11.7,11.7,11.7,11.7,9,9,9,9,9
2024/7/18,1,11.38,11.92,11.92,11.92,11.92,10.1,10.1,10.1,10.1,10.1
2024/7/18,2,10.98,11.58,11.5,11.5,11.5,10.1,10.1,10.1,10.1,10.1
2024/7/18,3,10.7,11.4,11.4,11.4,11.4,9.83,9.83,9.83,9.83,9.83
2024/7/18,4,10.98,11.4,11.4,11.7,11.7,9.75,9.75,9.75,9.75,9.75
2024/7/18,5,10.98,11.71,11.71,11.71,11.71,9.74,9.74,9.74,9.74,9.74
2024/7/18,6,11.01,11.81,11.77,11.77,11.77,9.73,9.73,9.73,9.73,9.73
2024/7/18,7,11,11.79,11.77,11.77,11.77,9.74,9.74,9.74,9.74,9.74
2024/7/18,8,11.25,11.79,11.77,11.77,11.77,9.74,9.74,9.74,9.74,9.74
2024/7/18,9,11.38,11.79,11.79,11.79,11.79,9.75,9.75,9.75,9.75,9.75
2024/7/18,10,11,11.74,11.74,11.74,11.74,9.75,9.75,9.75,9.75,9.75
2024/7/18,11,10.98,11.7,11.7,11.7,11.7,9.81,9.81,9.81,9.81,9.81
2024/7/18,12,10.87,11.33,11.33,11.38,11.38,9.78,9.78,9.78,9.78,9.78
2024/7/18,13,10.28,11.63,11.63,11.63,11.63,9.75,9.75,9.75,9.75,9.75
2024/7/18,14,10.12,11.52,11.52,11.52,11.52,9.68,9.68,9.68,9.68,9.68
2024/7/18,15,10.12,10.02,10.02,11.7,11.7,9.68,9.68,9.68,9.68,9.68
2024/7/18,16,10.22,11.73,11.73,11.85,11.85,9.21,9.21,9.21,9.21,9.21
2024/7/18,17,10.98,11.77,11.77,12.07,9.92,9.92,9.92,9.92,9.71,9.92
2024/7/18,18,11.38,11.77,12.31,12.31,11.25,10.87,10.87,10.87,9.8,10.87
2024/7/18,19,11.38,11.32,12.07,12.34,11.23,11.23,11.23,11.23,9.8,11.23
2024/7/18,20,11.38,12.42,12.42,12.42,10.98,10.98,10.98,10.98,9.7,10.98
2024/7/18,21,11.37,11.97,11.97,12.31,10.98,10.98,10.98,10.98,9.7,10.98
2024/7/18,22,11.31,11.5,11.5,11.87,11.15,11.15,11.15,11.15,9.86,11.15
2024/7/18,23,11.38,11.3,11.3,12.34,11.17,11.17,11.17,11.17,9.86,11.17
2024/7/18,24,11.3,11,11,12.37,11.31,11.31,11.31,11.31,9.86,11.31
2024/7/18,25,10.24,11.3,7.35,11.74,10.5,10.5,10.5,10.5,9.7,10.5
2024/7/18,26,10.22,10.17,6.89,11.38,10.96,10.96,10.96,10.96,9.7,10.96
2024/7/18,27,10.3,11.3,11.06,11.38,11.37,11.37,11.37,11.37,10.01,11.37
2024/7/18,28,11.38,11.3,11.3,12.4,11.68,11.68,11.68,11.68,9.62,11.38
2024/7/18,29,11.87,12.11,12.11,12.8,11.98,11.98,11.98,11.98,9.62,9.26
2024/7/18,30,12.34,12.16,12.16,16.69,12.29,12.29,12.29,12.29,9.7,10.01
2024/7/18,31,12.64,12.59,12.59,17.4,12.74,12.74,12.74,12.74,9.7,11.76
2024/7/18,32,15,17.4,17.4,17.4,15.9,15.9,15.9,15.9,9.86,12.38
2024/7/18,33,17.41,18.09,18.09,18.09,18.09,18.09,18.09,18.09,13.2,16.14
2024/7/18,34,19,20,20,20,20,20,20,20,14.12,18.09
2024/7/18,35,18.42,16.74,16.74,18.42,18.42,18.42,18.42,18.42,14.54,18.09
2024/7/18,36,20.41,19.47,19.47,21,21,21,21,21,21,21
2024/7/18,37,21.31,19.47,19.47,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2024/7/18,38,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2024/7/18,39,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21
2024/7/18,40,18.91,19.47,15.11,18.91,18.91,18.91,18.91,18.91,18.91,18.91
2024/7/18,41,17.29,17.39,17.39,17.39,17.39,17.39,17.39,17.39,17.39,17.39
2024/7/18,42,15,16.69,14.65,15.83,15.83,15.83,15.83,15.83,15.83,15.83
2024/7/18,43,12.57,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75
2024/7/18,44,12.47,12.58,12.58,12.58,12.58,12.58,12.58,12.58,12.58,12.58
2024/7/18,45,12.92,13.46,13.46,13.46,13.46,11.98,11.98,11.98,11.98,11.98
2024/7/18,46,13,13.54,13.54,13.54,13.54,11.5,11.5,11.5,11.5,11.5
2024/7/18,47,12.42,12.99,12.99,12.99,12.99,10.26,10.26,10.26,10.26,10.26
2024/7/18,48,11.76,12.6,12.6,12.6,12.6,9.92,9.92,9.92,9.92,9.92
2024/7/19,1,10.96,11.37,11.37,11.37,11.37,10.12,10.12,10.12,10.12,10.12
2024/7/19,2,11.33,11.94,11.94,11.94,11.94,9.92,9.92,9.92,9.92,9.78
2024/7/19,3,11,11.71,11.71,11.71,11.71,9.92,9.92,9.92,9.92,8.32
2024/7/19,4,10.98,11.63,11.63,11.7,11.7,9.92,9.92,9.92,9.92,8
2024/7/19,5,11.17,12.04,12.04,12.04,12.04,9.85,9.85,9.85,9.85,7.83
2024/7/19,6,11,11.78,11.78,11.78,11.78,9.92,9.92,9.92,9.92,7.88
2024/7/19,7,11,11.62,11.62,11.62,11.62,10.11,10.11,10.11,10.11,7.95
2024/7/19,8,11.17,11.7,11.7,11.7,11.7,10.12,10.12,10.12,10.12,8.22
2024/7/19,9,11.31,12,12,12,12,10.1,10.1,10.1,10.1,8.95
2024/7/19,10,11.31,11.78,11.78,11.78,11.78,10.12,10.12,10.12,10.12,8.7
2024/7/19,11,11.25,11.77,11.77,11.77,11.77,10.22,10.22,10.22,10.22,8.7
2024/7/19,12,11.31,11.5,11.5,11.85,11.85,10.22,10.22,10.22,10.22,9
2024/7/19,13,11.26,11.57,12.12,12.12,12.12,10.96,10.96,10.96,10.96,8.5
2024/7/19,14,11.31,11.77,11.77,12.35,12.35,10.87,10.87,10.87,10.87,8.27
2024/7/19,15,11.37,10.17,10.17,12.58,12.58,10.96,10.96,10.96,10.96,8
2024/7/19,16,11.62,11.76,11.76,13.36,13.36,11,11,11,11,8
2024/7/19,17,11.7,12.02,12.02,12.31,11.08,11.08,11.08,11.08,11.08,11.08
2024/7/19,18,12.13,12.56,12.56,12.56,12,12,12,12,12,11.38
2024/7/19,19,14,15,15,15,15,15,15,15,15,11.38
2024/7/19,20,14.5,15.45,15.45,16.13,16.13,16.13,16.13,16.13,16.13,11.76
2024/7/19,21,13.11,15,15,15,15,15,15,15,15,9.78
2024/7/19,22,12.57,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,9.78
2024/7/19,23,12.8,14.5,14.5,14.98,14.98,14.98,14.98,14.98,14.98,9.35
2024/7/19,24,12.81,14.79,14.79,15,14.58,14.58,14.58,14.58,14.58,8.95
2024/7/19,25,12.01,12.55,12.55,12.67,12.29,12.29,12.29,12.29,9.84,7.5
2024/7/19,26,12.07,12.52,12.52,12.57,12.57,12.57,12.57,12.57,9.85,7.5
2024/7/19,27,14.39,16.31,16.31,16.31,16.28,16.28,16.28,16.28,15.5,8.72
2024/7/19,28,16.74,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,9.78
2024/7/19,29,17.39,13.06,13.06,18,18,18,18,18,18,9.78
2024/7/19,30,18,15.45,15.45,20.67,20.67,20.67,20.67,20.67,20.67,12.38
2024/7/19,31,18.4,14.76,14.76,21.41,21.41,21.41,21.41,21.41,21.41,13.6
2024/7/19,32,20,16.74,16.74,21.41,21.41,21.41,21.41,21.41,21.41,16.14
2024/7/19,33,21.41,20,20,21.41,21.41,21.41,21.41,21.41,21.41,20.01
2024/7/19,34,21.41,21.41,21.41,21.41,21.81,21.81,21.81,21.81,21.81,21.81
2024/7/19,35,21.41,19.47,19.47,21.41,21.41,21.41,21.41,21.41,21.41,21.41
2024/7/19,36,21.41,19.47,19.47,21.41,21.41,21.41,21.41,21.41,21.41,21.41
2024/7/19,37,21.41,19.47,19.47,21.41,21.41,21.41,21.41,21.41,21.41,21.41
2024/7/19,38,21.41,20.46,20.46,21.41,21.73,21.73,21.73,21.73,21.73,21.73
2024/7/19,39,21.41,20,20,21.41,21.41,21.41,21.41,21.41,21.41,21.41
2024/7/19,40,21.41,18,18,21.41,21.41,21.41,21.41,21.41,21.41,21.41
2024/7/19,41,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44,18.44
2024/7/19,42,17.46,16.74,16.74,17.46,17.46,17.46,17.46,17.46,17.46,17.46
2024/7/19,43,16.84,15.45,15.45,17,17,17,17,17,17,17
2024/7/19,44,15.45,11.77,11.77,16.15,16.15,16.15,16.15,16.15,16.15,16.15
2024/7/19,45,15,10.69,10.69,16.15,16.15,16.15,16.15,16.15,16.15,16.15
2024/7/19,46,13.9,11.01,11.01,13.91,13.91,13.91,13.91,13.91,13.91,13.91
2024/7/19,47,12.75,12.75,12.75,12.75,12.75,12.44,12.44,12.44,12.44,12.44
2024/7/19,48,12.35,12.6,12.6,12.6,11.42,10.26,10.26,10.26,10.26,10.26
2024/7/20,1,12.5,16.12,16.12,16.12,15.57,11.17,11.17,11.17,11.17,9.78
2024/7/20,2,12.15,15.95,15.95,15.95,15.95,10.83,10.83,10.83,10.83,10.51
2024/7/20,3,11.92,12.97,12.97,15.13,15.13,10.12,10.12,10.12,10.12,10.12
2024/7/20,4,11.7,11.42,12.28,13.19,13.19,10.12,10.12,10.12,10.12,10
2024/7/20,5,11.66,13.57,13.57,13.57,13.57,10.1,10.1,10.1,10.1,9.21
2024/7/20,6,11.53,13.19,13.19,13.19,13.19,10.09,10.09,10.09,10.09,9.21
2024/7/20,7,11.53,13.19,13.19,13.19,13.19,10.1,10.1,10.1,10.1,9.21
2024/7/20,8,11.53,13.19,13.19,13.19,13.19,10.1,10.1,10.1,10.1,10
2024/7/20,9,11.53,13.19,13.19,13.19,13.19,10.1,10.1,10.1,10.1,10.1
2024/7/20,10,11.53,12.91,12.91,12.91,12.91,10.12,10.12,10.12,10.12,10
2024/7/20,11,11.53,12.42,12.42,12.42,12.42,10.74,10.74,10.74,10.74,10.37
2024/7/20,12,11.35,11.69,12.15,12.15,12.15,10.12,10.12,10.12,10.12,10.12
2024/7/20,13,11.38,12.8,12.8,12.8,12.8,10.12,10.12,10.12,10.12,10.12
2024/7/20,14,11.03,12.05,12.05,12.05,12.05,10.11,10.11,10.11,10.11,10.11
2024/7/20,15,11.18,12.51,12.51,12.51,12.24,10.11,10.11,10.11,10.11,10.11
2024/7/20,16,11,11.9,11.9,11.9,10.4,10.12,10.12,10.12,10.12,10.12
2024/7/20,17,10.74,11.85,11.85,11.85,10,10,10,10,10,10
2024/7/20,18,10.5,11.85,11.85,11.85,9.74,9.74,9.74,9.74,9.74,9.74
2024/7/20,19,10.74,11.95,11.95,11.95,10.09,10.09,10.09,10.09,10.09,10.01
2024/7/20,20,10.72,11.98,11.98,11.98,10,10,10,10,10,9.21
2024/7/20,21,10.11,10.89,10.89,11.98,9.74,9.74,9.74,9.74,9.74,8.01
2024/7/20,22,10.1,10.26,10.26,12.14,9.57,9.57,9.57,9.57,9.57,8.01
2024/7/20,23,10.03,10.04,10.04,12,10,10,10,10,10,7.23
2024/7/20,24,10.11,10.01,10,12.42,9.84,9.84,9.84,9.84,9.84,7.16
2024/7/20,25,10.1,8.42,6.01,15,9.73,9.73,9.73,9.73,9.73,7.91
2024/7/20,26,10,5,2,12.42,9.73,9.73,9.73,9.73,9.73,8.01
2024/7/20,27,9.55,5,3,11.53,10.1,10.1,10.1,10.1,10.1,7.96
2024/7/20,28,9.85,10.27,7.36,11.53,10.28,10.28,10.28,10.28,10.28,8.78
2024/7/20,29,10.12,10.91,9,11.8,10.83,10.83,10.83,10.83,10.83,7.8
2024/7/20,30,10.74,10.91,9.85,12.15,10.84,10.84,10.84,10.84,10.84,7.68
2024/7/20,31,11.24,10.01,10.01,12.32,11.67,11.67,11.67,11.67,11.67,7.92
2024/7/20,32,12,11.11,11.11,14,13.98,13.98,13.98,13.98,13.98,9.8
2024/7/20,33,12.67,11.91,11.91,15.76,15.76,15.76,15.76,15.76,15.76,11.76
2024/7/20,34,15.76,16.15,16.15,16.15,16.15,16.15,16.15,16.15,16.15,16.14
2024/7/20,35,16.64,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81
2024/7/20,36,16.82,16.83,16.83,16.83,16.19,16.19,16.19,16.19,16.19,16.19
2024/7/20,37,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09
2024/7/20,38,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1
2024/7/20,39,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7
2024/7/20,40,18,22.43,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09
2024/7/20,41,16.27,19.95,16.81,16.81,16.19,16.19,16.19,16.19,16.19,16.19
2024/7/20,42,15.6,18.15,16.15,16.15,15.13,15.13,15.13,15.13,15.13,15.13
2024/7/20,43,14.63,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13,15.13
2024/7/20,44,13.21,13.51,13.51,13.51,13.51,13.51,13.51,13.51,13.51,13.51
2024/7/20,45,14.48,16.3,16.3,16.3,14.3,14.3,14.3,14.3,14.3,14.3
2024/7/20,46,12.5,14.48,14.48,14.48,12.38,12.38,12.38,12.38,12.38,12.38
2024/7/20,47,12.27,12.96,12.96,12.96,12.96,12.27,12.27,12.27,12.27,12.27
2024/7/20,48,11.34,12.35,12.35,12.35,10.5,10.5,10.5,10.5,10.5,10.5
2024/7/21,1,11.83,12.36,12.36,12.36,12.36,12,12,12,12,12
2024/7/21,2,11.31,12.16,12.16,12.16,12.16,10.84,10.84,10.84,10.84,10.84
2024/7/21,3,11.24,11.34,11.93,11.93,11.93,10.5,10.5,10.5,10.5,10.5
2024/7/21,4,11.24,11.27,11.93,11.93,11.93,10.12,10.12,10.12,10.12,10
2024/7/21,5,11.3,11.34,12.09,12.09,12.09,10.12,10.12,10.12,10.12,9.78
2024/7/21,6,11.3,11.91,11.91,11.91,11.91,10.12,10.12,10.12,10.12,9.78
2024/7/21,7,11.27,11.91,11.91,11.91,11.91,10.83,10.83,10.83,10.83,9.78
2024/7/21,8,11.31,11.91,11.91,11.91,11.91,10.84,10.84,10.84,10.84,10.01
2024/7/21,9,11.38,12.04,12.04,12.04,12.04,10.83,10.83,10.83,10.83,10.5
2024/7/21,10,11.31,12.04,12.04,12.04,12.04,10.12,10.12,10.12,10.12,10.01
2024/7/21,11,11.26,11.34,12.04,12.04,12.04,10.12,10.12,10.12,10.12,10.12
2024/7/21,12,10.8,10.71,11.71,11.71,11.71,10.01,10.01,10.01,10.01,10.01
2024/7/21,13,10.64,10.66,10.66,11.71,10.63,10.11,10.11,10.11,10.11,10.11
2024/7/21,14,10.01,10.06,10.06,11.46,10.1,10.1,10.1,10.1,11.97,10.1
2024/7/21,15,9.57,9.58,9.58,11.32,9.84,9.84,9.84,9.84,9.84,9.21
2024/7/21,16,8,5,5,11.27,9.55,9.55,9.55,9.55,9.55,8.5
2024/7/21,17,8,10.08,10.08,11.25,9.21,9.21,9.21,9.21,9.47,9.21
2024/7/21,18,7.48,9.76,9.76,11.25,6.01,6.01,6.01,6.01,9.39,6.01
2024/7/21,19,6.5,5,7.92,11.27,5.52,5.52,5.52,5.52,9.29,5.52
2024/7/21,20,7.32,10.27,2,11.31,6.01,6.01,6.01,6.01,8,6.01
2024/7/21,21,7.5,3,2,11.32,7,7,7,7,7,4.21
2024/7/21,22,9,10,3,11.35,7.5,7.5,7.5,7.5,7.5,1
2024/7/21,23,8.23,10,3,11.67,8,8,8,8,8,4
2024/7/21,24,9.5,10.27,6.49,11.95,9.34,9.34,9.34,9.34,9.34,5
2024/7/21,25,9.92,10.89,8.32,12.14,9.49,9.49,9.49,9.49,9.49,5
2024/7/21,26,10.1,10.89,7.05,11.98,9.92,9.92,9.92,9.92,9.92,7.66
2024/7/21,27,10.12,10.9,9.5,12.24,9.59,9.59,9.59,9.59,9.59,8
2024/7/21,28,10.84,10.9,9.87,13.4,9.75,9.75,9.75,9.75,9.75,9
2024/7/21,29,10.27,11.37,9.85,12.26,10.12,10.12,10.12,10.12,10.12,5.34
2024/7/21,30,10.83,6,6,12.26,10.77,10.77,10.77,10.77,10.77,7.52
2024/7/21,31,11.25,11.29,11.29,12.37,10.85,10.82,10.82,10.82,10.82,9.21
2024/7/21,32,11.76,11.41,11.41,16.81,11.32,11.32,11.32,11.32,11.32,10.5
2024/7/21,33,12.14,10.6,10.6,17.15,11.83,11.83,11.83,11.83,11.83,9.21
2024/7/21,34,14.29,13.74,13.74,18.4,12.31,12.31,12.31,12.31,12.31,11.26
2024/7/21,35,16.64,17.56,17.56,21.37,14.08,14.08,14.08,14.08,14.08,12.38
2024/7/21,36,20.51,21.37,21.37,21.37,19.97,19.97,19.97,19.97,19.97,19.44
2024/7/21,37,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37
2024/7/21,38,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37
2024/7/21,39,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37
2024/7/21,40,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37,21.37
2024/7/21,41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41
2024/7/21,42,18.18,19.02,19.02,19.02,19.02,19.02,19.02,19.02,19.02,19.02
2024/7/21,43,16.78,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15
2024/7/21,44,14.2,16.15,16.15,16.15,15.94,15.94,15.94,15.94,15.94,15.94
